时间节点,A,B,C
4811,61.297365400000004,68.86411650000001,55.56662405
4812,60.934741800000005,68.74910105,55.5414161
4813,65.58951794999999,77.19501765,64.95417195
4814,61.9352856,68.8615355,55.2369116
4815,60.074197399999996,68.6597512,55.07925495
4816,59.761169699999996,70.17027225,56.4057923
4817,63.5545577,76.45514545,64.8291444
4818,59.449894699999994,67.85691885,55.0517302
4819,60.766418449999996,67.9947291,55.25897405
4820,59.752782599999996,67.97144995,54.82611815
4821,62.443137150000005,75.99542865000001,66.02989765
4822,59.98185915,69.26801625,54.76525965
4823,60.324099849999996,69.89901385,55.5551469
4824,60.6198171,68.68606865,54.558530250000004
4825,63.73230835,77.02451875,65.343461
4826,62.99253005,70.359208,53.8055899
4827,62.46473335,70.2289016,53.98085155
4828,63.146128,70.7925346,54.5392754
4829,66.64902719999999,79.2056324,65.24578995
4830,64.4118839,73.2480086,55.777502500000004
4831,65.99159359999999,74.6263314,56.3664238
4832,67.34128155,76.13927915000001,57.299834499999996
4833,69.63905650000001,86.6386918,69.75638355
4834,68.44027005000001,83.4336604,62.76794245
4835,69.12396295,84.8335331,62.790397
4836,80.50060665,86.89122575,63.9303654
4837,72.6635528,96.45923675,74.4456228
4838,73.13527975,90.09025955,65.5096305
4839,74.9604537,90.88404915000001,65.80883044999999
4840,83.25695785,92.4408748,66.34303065
4841,76.9580248,101.07041595,77.1294406
4842,75.08916025,93.5756638,68.0240515
4843,75.33815390000001,93.79954095,67.8810172
4844,75.1125039,93.5744555,67.8135077
4845,78.54020645,102.5172683,78.28236849999999
4846,77.45302665,93.5789421,67.7074041
4847,77.89595849999999,94.5912944,67.04114609999999
4848,78.38946145,91.9339391,66.22981595
4849,79.82288865,99.79207695000001,75.78592825
4850,78.12235820000001,89.13378209999999,64.86957054999999
4851,76.9337725,106.6311386,65.6622009
4852,76.27122645,89.73308095,65.4132476
4853,78.20469444999999,98.66593415,75.12909230000001
4854,75.78444805000001,90.6052442,65.27949075
4855,74.54930365,90.4742512,65.46553424999999
4856,73.8653045,92.3997148,65.57503609999999
4857,74.5599419,100.705099,75.69031174999999
4858,82.49889160000001,93.69025775,66.19531205
4859,73.91565355,92.52969999999999,66.42039465
4860,72.20034635,92.6618679,66.4605267
4861,83.93787145,101.5225827,76.9613046
4862,72.4075223,92.73720035,66.79237404999999
4863,72.1580364,109.04973745,67.4595643
4864,72.61567415,93.6487443,66.8055538
4865,75.8622526,102.40693125,76.16777435
4866,73.72303724999999,94.415256,67.0994607
4867,74.2069158,93.7938348,66.6588388
4868,75.42558085,94.00869975,66.68481154999999
4869,77.95210225,102.3632021,75.516936
4870,77.34713765000001,95.2067782,65.6287263
4871,78.9845302,92.14627975,64.85807075
4872,81.19298454999999,90.51400275,64.32169815
4873,84.93732865,95.89867105,73.4999824
4874,83.96693845,105.42550735,63.5965664
4875,85.333712,88.17986795,63.01231725
4876,86.58949845,88.81445450000001,64.74701064999999
4877,90.0221257,95.0356415,72.29176704999999
4878,85.88099159999999,87.2529996,62.448338199999995
4879,85.35432485,87.14239595000001,61.63414975
4880,85.25095574999999,87.15390459999999,61.01404525
4881,87.14955950000001,91.57166860000001,70.19475920000001
4882,84.279377,84.64470065,59.88781775
4883,83.8079872,83.82962445,59.43525
4884,83.7539142,83.1536228,58.5050005
4885,85.93727005000001,91.6385377,69.02718535
4886,83.52275995000001,81.45081625,58.42739625
4887,82.83892215,81.19121695,58.433940799999995
4888,82.89974235,79.88711485,57.71980305
4889,83.14026975,87.1805537,67.1399591
4890,79.22265205000001,77.51538434999999,56.78945925
4891,77.97708379999999,77.1625169,57.72649445
4892,76.9079794,76.1272038,58.134966549999994
4893,77.40817664999999,82.6544255,66.28905710000001
4894,74.75063515000001,75.3657914,55.3773903
4895,72.729134,74.571785,56.189691950000004
4896,71.11417165,73.87107265,54.8979615
4897,73.52717255,82.06295655,64.57047515
4898,68.9460773,73.4217813,55.5808759
4899,67.69133144999999,72.95802155,55.8323039
4900,68.3694824,72.722812,54.8521385
4901,67.83955569999999,79.4746756,64.8262448
4902,64.9387005,73.04110165,54.1393744
4903,64.16770629999999,71.75595544999999,53.6883671
4904,63.65731385,70.77495825,53.657317799999994
4905,65.99678435,78.40870115,63.3778291
4906,62.378561000000005,70.62315525,52.7699747
4907,63.26431445,70.63814294999999,52.517595050000004
4908,61.51202755,70.59651769999999,53.543799
4909,63.7103038,79.73224880000001,62.6063349
4910,61.233306649999996,70.99925295,52.032081149999996
4911,60.8275046,70.67060655,53.4874145
4912,60.6682171,70.27796075,51.913684800000006
4913,63.63915565,77.73901394999999,62.600414199999996
4914,60.4455318,70.02448225,51.91829145
4915,60.0436711,69.88389935000001,52.0585746
4916,60.1789374,71.08394845,51.98547725
4917,62.50793605,77.38842275,62.57297045
4918,61.588229850000005,69.97595245,52.002030850000004
4919,61.12670585,70.1002703,52.5051022
4920,61.10294565,70.43896120000001,52.513969949999996
4921,64.1559825,78.4298134,62.7184124
4922,62.643129099999996,71.87785805,53.13743525
4923,63.318737999999996,72.19463625,54.011227749999996
4924,65.44565125,72.62899105,54.459139300000004
4925,67.05511689999999,80.91318575000001,64.54331105
4926,66.0347924,74.9097488,56.279435
4927,68.25724565,75.74567955,56.213755899999995
4928,68.2751991,77.66892664999999,57.3415015
4929,71.6811063,87.9068922,69.40418725
4930,70.43604640000001,84.44548764999999,62.2542785
4931,71.5421231,87.85102085,64.8751575
4932,72.3857104,89.4748524,65.9492106
4933,75.21505275,97.41912535,75.90150105000001
4934,74.50808,92.59633275,67.3739961
4935,75.70943005,93.2384371,67.4262405
4936,76.6604722,94.2345123,68.37173795
4937,80.93857385,102.74197349999999,78.74031445
4938,78.4654657,96.63599905,69.0457185
4939,78.40944395,98.19629459999999,69.14440695
4940,79.2954771,97.0419424,69.70785595
4941,81.51855205,104.5305245,79.44941130000001
4942,79.71587145000001,96.9307374,69.2738413
4943,80.4287094,96.30462325,68.933319
4944,80.3912955,95.6913017,68.01804605000001
4945,82.3340119,102.03107885,76.73945235000001
4946,79.80089815,91.75289695,62.74547655
4947,88.8789298,92.22840314999999,67.1254474
4948,78.27928455,92.22403234999999,66.16309875
4949,79.84453375,100.0966167,77.3727043
4950,76.98822685,92.6941537,66.9195074
4951,76.5767154,108.91571105,67.08475625000001
4952,75.7957337,94.03861160000001,67.6951357
4953,77.31914795,100.59731380000001,78.1569719
4954,85.27532075,95.30166684999999,69.66641885
4955,84.10613585,94.69168615,68.45782535
4956,75.03262840000001,96.433265,68.65139205
4957,76.58423189999999,104.14975874999999,78.3463413
4958,74.18057499999999,96.31930969999999,68.806189
4959,74.25265685,95.86698335,69.12879434999999
4960,74.86660585000001,96.5793929,70.16488335
4961,77.21364539999999,101.2267055,78.93249069999999
4962,77.92972440000001,95.78472825,69.57394185
4963,77.37655315,95.6081835,69.34416335
4964,77.75638845,94.87459725000001,68.12464200000001
4965,82.16798365,103.65407984999999,77.56688635
4966,81.3011805,94.19674645,67.92435400000001
4967,84.2380509,92.32129499999999,66.53751715
4968,85.51794155,90.62754425,66.6530382
4969,88.1668627,96.1727701,75.43199355
4970,96.5609887,87.55094079999999,65.36718415
4971,87.8479359,87.96730765000001,65.3621163
4972,87.85716705,88.02443375,65.00571925
4973,89.9068254,96.11836515,73.85567585
4974,87.04466135,87.6700067,64.48134965
4975,86.48380885,86.03627275000001,63.09351515
4976,86.04350269999999,85.2962615,62.7610406
4977,90.13520645,93.26302855,71.70324310000001
4978,85.9207087,84.58290845,60.6682553
4979,85.56639795,84.94525805,61.4329636
4980,93.9730335,83.78630785,60.382088949999996
4981,87.96042875,92.21772745000001,70.5672091
4982,85.33491605,82.2643557,59.67447345
4983,93.00292815,81.7601276,59.2864273
4984,84.19435195,80.3053116,59.01504355
4985,85.04475195,88.1656732,68.53414925
4986,81.7373994,78.4037987,57.951970849999995
4987,79.89322135,96.57381459999999,58.10359645
4988,79.13186855,77.19596920000001,59.05108155
4989,79.36420365,83.4173377,68.68923655
4990,75.00460319999999,75.4405991,56.86503435
4991,74.81983375,75.4728199,56.99229635
4992,73.24184,76.0886876,56.4872727
4993,72.8390772,82.47291469999999,66.83343505
4994,69.42859585,73.81813589999999,57.8950064
4995,69.30803424999999,73.36901105,58.091972399999996
4996,67.0831474,73.3863222,57.32894885
4997,68.15799785,81.59329535,67.28356045000001
4998,65.1449674,73.18124695,56.80391195
4999,64.3617533,73.34343485000001,56.46310895
5000,63.5882683,72.0537111,56.122217299999996
5001,65.4762687,79.73462065,66.0870163
5002,63.9373785,73.50236895,55.40951425
5003,62.1186384,72.14847925000001,54.6065764
5004,61.745242749999996,71.53024025,54.09905715
5005,65.32346325,77.07004755,63.81693945
5006,73.66216605,71.96903635,53.5667842
5007,61.490819349999995,71.7326128,54.23673385
5008,60.8753801,91.63532165,53.876080650000006
5009,67.0116507,78.59659819999999,64.07144745
5010,60.70761165,71.25942174999999,54.1875096
5011,60.3678515,70.6738895,53.6252793
5012,61.7832555,70.68374920000001,53.704105000000006
5013,63.21651285,77.39981645,63.69321145
5014,62.304360800000005,71.07387215,53.81204105
5015,61.4736068,71.3962424,53.875294950000004
5016,61.98896465,71.468522,54.312667950000005
5017,66.14975195000001,79.5141296,64.09353185
5018,63.64461565,72.31452395000001,54.62813905
5019,64.62627305000001,72.69840805,54.24522555
5020,65.74472385,73.63611915,54.98269945
5021,68.8416002,80.74223355000001,64.97189955
5022,68.4927394,75.62034320000001,55.8711619
5023,70.26308765,76.59636915,58.0324577
5024,71.38933235,77.97947470000001,58.272668749999994
5025,74.9871565,87.81552245,69.51774155000001
5026,74.27695560000001,84.65757875,62.7330631
5027,75.85152864999999,87.41518265,64.26480095
5028,85.8979298,90.0249932,65.2471505
5029,78.4476576,97.93474815,74.69338955
5030,79.9282656,92.15239625000001,66.64439010000001
5031,81.18718175000001,93.20157255,67.23755039999999
5032,82.628803,94.60417840000001,67.5934879
5033,84.47987265,102.88403885,77.53566355
5034,91.66927515,96.31067909999999,68.5236749
5035,83.5990147,96.5906741,68.80135745
5036,83.6009666,96.80511815,69.30911675
5037,86.3349191,103.48653089999999,78.47445785000001
5038,85.20271175,96.88959565,69.04824255
5039,85.94207254999999,111.1519767,68.42285405
5040,86.753709,110.41604395,67.48335415
5041,87.82861770000001,100.50005594999999,75.91417625
5042,85.98107610000001,90.5575394,66.00539500000001
5043,84.7751773,90.58794555,66.20383575
5044,84.1134651,91.04463215,66.02262850000001
5045,85.91065885,99.7312144,75.88299575
5046,82.3043876,91.845272,66.6089311
5047,81.52300315000001,92.8267568,68.14359505
5048,80.7464015,93.43379895,67.8005337
5049,82.6493385,102.67608,74.4147391
5050,80.6895799,94.2619699,68.38093785
5051,80.1850969,95.12492789999999,68.2829459
5052,79.97382245,94.093121,68.55390320000001
5053,82.1387353,102.65591455,78.01921515000001
5054,80.28977175,94.24537235000001,69.00554645
5055,80.23965755,94.6677464,69.2567549
5056,81.95167775,94.5960393,69.3359392
5057,84.2320571,103.63258975,79.2838915
5058,81.93843734999999,94.92751215,69.8752893
5059,82.5783422,94.9766863,69.1852697
5060,83.179589,94.96805504999999,69.51473025
5061,86.84383735,102.95760775,78.7837205
5062,86.40852860000001,94.23689505,68.51147139999999
5063,87.6959766,92.84838145,67.4320701
5064,89.21773845,90.6214358,68.0043786
5065,92.94527555,97.4060889,75.213466
5066,92.15869160000001,88.57345955,65.83182205
5067,93.05329975000001,87.99823665000001,65.8161947
5068,93.5879212,88.11909209999999,67.08947435
5069,95.39662295000001,111.55517595,74.77588515000001
5070,92.52872475,86.7791648,64.6808793
5071,92.7286591,86.53930045,64.055158
5072,91.7516719,86.03056935000001,63.7141321
5073,93.6871718,94.22815135,71.89200874999999
5074,91.3022913,85.6686859,62.1192702
5075,91.4401608,84.66863864999999,61.960671000000005
5076,92.0691596,83.7694716,62.2898499
5077,93.68521185,92.12805499999999,70.47197745000001
5078,91.3653587,82.9493714,61.5255108
5079,91.81498850000001,81.36981664999999,61.105826650000004
5080,90.66240295,81.61219615,59.8138622
5081,90.95909555,89.28685215,68.97530105
5082,86.49679425000001,79.2528694,60.330034
5083,86.01415905,78.8395523,59.1548975
5084,85.1087414,77.86761229999999,59.192184350000005
5085,83.92156745,103.3921517,67.90110804999999
5086,80.21241695,76.70628915,58.25639795
5087,79.00588314999999,76.17929455000001,57.6963098
5088,75.8376858,75.17699069999999,57.614682450000004
5089,76.88095065,83.48957,66.2819182
5090,73.2920555,74.81364945,59.6291947
5091,71.63942209999999,74.6392953,59.09708245
5092,70.54211015,76.00682570000001,59.34464805
5093,71.37523755000001,82.5041389,68.23203109999999
5094,68.26926005,73.8608967,57.9681526
5095,67.22496980000001,73.58888745,57.72176
5096,66.4906984,72.8581101,57.49567495
5097,68.06978895,80.2259158,66.43055945
5098,66.49757919999999,71.86232025000001,56.775371899999996
5099,75.32448185,72.73541515,56.20488585
5100,64.45586965,72.4944253,55.50077945
5101,66.3904709,79.8615513,65.180452
5102,63.495519699999996,72.63391349999999,56.1937724
5103,63.68432445,72.7049965,56.06601215
5104,63.24368155,73.95529455,55.1627298
5105,65.5774252,79.25709395,64.3069699
5106,62.964676850000004,71.6086981,54.92326215
5107,62.720328450000004,91.43570855,55.4925686
5108,62.9532579,71.4124134,55.698911
5109,64.89440395,76.57867205,64.54130765000001
5110,64.8046295,71.16964025,55.83057395
5111,63.69547505,71.2725408,55.181511449999995
5112,65.470536,71.3547161,55.68339805
5113,67.57548325,73.96987415000001,65.570803
5114,66.13683815,72.30599395,55.6218545
5115,67.47510129999999,73.21222329999999,55.994036200000004
5116,69.23043725000001,72.86434955,56.825502050000004
5117,82.1443367,80.5412025,65.85201075
5118,72.92249009999999,73.99486225000001,56.9289675
5119,75.15243785,75.87798535,57.4919735
5120,76.41397275,76.5345924,57.89593175
5121,79.94675444999999,86.5249483,68.8940046
5122,78.9103248,82.565124,62.35755305
5123,80.9725669,85.1733725,63.76162155
5124,81.74057434999999,86.41862745,64.2357514
5125,85.2063542,95.7738997,74.00617465
5126,84.54477275,90.44006630000001,65.58460360000001
5127,85.5193541,91.56308345000001,66.21176820000001
5128,87.17034435,92.98018965,68.03723765
5129,90.32335565,101.6903515,77.3272653
5130,88.38349864999999,95.21909725,68.7069561
5131,88.4754731,95.09354925,68.88005805
5132,88.6063242,95.0427908,68.60692885
5133,91.67461305,103.9512493,77.4317709
5134,90.24375305,95.35660975,68.92686015
5135,90.78323145,94.63278455,69.3862512
5136,90.96384454999999,93.5587096,68.1549794
5137,92.5562118,99.84284785000001,76.41783435
5138,89.4720438,90.79318185,67.71977629999999
5139,88.61910145,90.37251075,66.71242945
5140,87.4083981,91.62504135,67.9117181
5141,88.8836549,96.78795699999999,76.7838969
5142,87.21185575,93.18058275,68.0212907
5143,85.34809394999999,95.43754845000001,67.62024315
5144,86.8371625,94.3083223,68.2114823
5145,87.21338180000001,102.55767325000001,77.7585804
5146,85.42613175,94.69529385,69.0069505
5147,84.66740605000001,94.2350232,68.8591256
5148,84.86806750000001,93.76121665000001,69.22601695
5149,87.43537805,100.46863019999999,77.82992525
5150,85.20786385,94.42253275,69.9411635
5151,85.0939631,94.38858830000001,69.49745225000001
5152,85.3969522,94.14459085,69.4786408
5153,88.6534783,101.74164200000001,78.7627591
5154,87.9055194,95.37546124999999,70.55206885
5155,87.45714794999999,94.5865249,71.3312368
5156,89.72655725,94.50026105,69.8878705
5157,92.7071495,99.23108264999999,69.14194775
5158,91.72532555,94.08816355,69.57937050000001
5159,93.8252401,93.03849295,67.99624385
5160,95.40066225,90.31950845,68.0875494
5161,97.62119495,97.79014895,67.4160006
5162,96.06487209999999,89.2376053,67.2056254
5163,97.2686945,88.24532485,66.55589049999999
5164,97.53011479999999,88.61209195,67.21366839999999
5165,99.42075750000001,96.7820568,66.3394403
5166,97.13449055,89.4269209,65.84791105
5167,95.68268499999999,87.53144015,65.0439165
5168,95.41294185000001,87.03102945,65.51282145
5169,97.84486014999999,93.6819612,63.732832450000004
5170,95.2195144,85.68925105000001,63.96700615
5171,102.88462894999999,85.0206052,64.16156295
5172,95.44204335,85.2106297,63.2167281
5173,104.94555675000001,92.16404795,72.0587969
5174,96.81469235,83.61624175,62.72020645
5175,94.49081075000001,82.72207850000001,63.415123099999995
5176,94.04292745000001,82.3572288,62.310822249999994
5177,95.4694368,89.73364665,70.82162015
5178,91.42581955,80.15550040000001,62.1420519
5179,89.90404635,80.29748785000001,62.527592299999995
5180,87.37774135,97.6095441,61.980939
5181,88.00319259999999,86.5576131,71.98438490000001
5182,83.669167,77.44779865,61.70459949999999
5183,81.0706001,77.1116781,61.4739424
5184,79.20602905,76.06772525000001,61.08829155
5185,80.08087325000001,79.8976835,65.38238625
5186,76.29576540000001,76.51593395,62.188052600000006
5187,74.6491896,76.28711685,61.9679311
5188,73.0705771,76.04199275,61.1420927
5189,74.08160265000001,83.54451435,69.9394747
5190,70.6803587,75.77853435,61.0286947
5191,70.58714315,75.16509334999999,60.3260848
5192,68.7250185,74.63767560000001,60.2256394
5193,70.26736825,80.94465665,68.48477175
5194,67.00478965,74.26449855,59.423388700000004
5195,68.8090469,74.4003016,59.093120649999996
5196,66.0409294,74.38661195,59.3876346
5197,68.49219975,80.8678893,68.1319928
5198,65.71345895,74.29169305,59.063855450000005
5199,65.4910625,73.83860895,58.45980225
5200,66.2276657,75.05054774999999,57.776830249999996
5201,68.54777425,78.78169635,67.05269615
5202,64.8309758,73.58497465,57.29158335
5203,64.87325995,73.74872470000001,57.70404455
5204,64.8897293,73.8546652,58.10042445
5205,67.66070315,80.25091395,66.6286536
5206,65.3233967,74.09408995,58.13885585
5207,65.70482595,73.16644295,57.927023750000004
5208,66.78380385,73.19228125,58.521020750000005
5209,69.995829,80.0404158,67.64917355
5210,68.75260189999999,74.0584317,58.55613945
5211,71.11126195,73.21848925,58.9504497
5212,72.21592455,74.00851605000001,59.7000072
5213,76.1992767,81.6288009,69.45916635
5214,74.39603615,95.89483025,60.847076099999995
5215,76.73733299999999,76.08955335,62.12399875
5216,78.25712494999999,77.98301165,63.5139973
5217,81.8914367,100.16704589999999,75.3802821
5218,82.87506755000001,81.59860365,69.9902883
5219,83.48198315,82.90280665,71.26952535
5220,85.01509315,84.67398375,73.23003065
5221,87.87387075000001,92.89324205,82.85810285
5222,87.78029755,88.2733814,74.8325333
5223,89.4917699,90.61780315,75.16621094999999
5224,90.7680312,91.71067705,75.71353625
5225,94.75514005000001,99.9392356,85.60524099999999
5226,91.90541139999999,93.10364035,77.57795080000001
5227,92.84116455,93.5125187,76.7239276
5228,91.92752825000001,94.01501730000001,76.97983665
5229,96.17040175000001,101.46353665,87.10953835000001
5230,93.55547695,93.68107950000001,76.58345205
5231,93.9545725,93.89642405000001,76.2483662
5232,93.8734955,92.45194285000001,75.15987595
5233,96.1350126,98.34495435,84.67379555
5234,99.8379702,106.1316446,72.53117359999999
5235,91.6613918,90.0445871,73.1610974
5236,90.6122328,90.15004225,73.16546975
5237,92.13199205,97.6226104,82.98426309999999
5238,89.3497506,90.38129670000001,74.2080247
5239,88.43957495,90.14145505,74.6252213
5240,88.17287715,91.48548944999999,75.68371585
5241,90.63564565,99.78963159999999,86.0384287
5242,87.91448635,91.74793679999999,77.03258964999999
5243,88.0044792,91.624495,73.81389535000001
5244,87.8384861,90.60214255000001,77.72531260000001
5245,91.36024015,100.5505233,86.86461705
5246,88.73745345,91.47652455000001,77.13454374999999
5247,87.96114555,91.8876203,77.56971975
5248,88.4229993,91.8859924,78.03549975
5249,92.39222779999999,99.87249385,86.40586465
5250,89.78174745,92.22272939999999,77.80214720000001
5251,90.0575169,92.30653415,77.79349800000001
5252,90.67772915,92.2160232,77.1718484
5253,94.06576415,100.71209205000001,85.84664629999999
5254,92.8368716,91.69095405,76.1746924
5255,94.06351135,90.84573395,75.15206235
5256,95.5027838,89.13103484999999,74.30764945
5257,99.80604475,95.7214347,82.4388336
5258,99.24873889999999,86.75502159999999,73.69392604999999
5259,100.02063629999999,86.32986835,72.23292264999999
5260,100.56049765,86.3767159,71.8987939
5261,102.68599155000001,94.0170112,80.6263864
5262,99.253527,85.7058541,70.928696
5263,99.146613,85.18118654999999,70.32247065
5264,98.6379431,84.58433470000001,68.94739415
5265,101.33168649999999,90.4261952,77.8320218
5266,98.48954265,83.24880959999999,67.7562163
5267,98.30097789999999,83.0850282,68.2514781
5268,97.3660016,100.56074869999999,67.53040865
5269,100.5086351,88.258867,76.6631602
5270,97.17752335,81.7716204,66.63830825000001
5271,97.66124775,81.2324242,65.80975695
5272,96.57179760000001,80.6948015,65.67541625
5273,97.7909655,85.0739537,74.2553209
5274,94.0427394,79.0260758,64.82895875
5275,93.26913434999999,78.84946584999999,64.8372065
5276,89.76287665000001,78.24048930000001,65.0297978
5277,90.5637777,82.42036605,74.989684
5278,88.0912675,77.19537249999999,64.51270255
5279,84.49724155000001,76.81064435,63.8640806
5280,82.7937589,76.052542,64.0433762
5281,83.7934224,82.803623,72.10629475
5282,79.33689960000001,75.47953715,66.37812325
5283,87.01112155,75.63872155,65.16542695
5284,75.4067703,75.20796745,64.82277625
5285,77.88810860000001,81.6374472,73.56624235
5286,73.093654,74.95838164999999,64.30210055
5287,71.55952825,74.9837657,63.642856849999994
5288,70.96317049999999,74.61484505,62.6383362
5289,72.58043355,81.53892334999999,71.91669555
5290,70.2232939,74.2749846,61.68123495
5291,68.877135,73.8091039,61.4928753
5292,68.6792724,93.7458128,62.0188465
5293,70.830376,77.14838474999999,70.7421413
5294,67.74485695,73.9725993,60.32709465
5295,68.47051884999999,73.59833575,61.020756950000006
5296,67.93899175,74.8695315,61.28030665
5297,69.45112165,81.6738523,70.5370368
5298,66.8107265,92.87346845,61.23466325
5299,66.65081595000001,72.7824953,62.24752290000001
5300,66.56168185,73.0612628,61.80344945
5301,69.35683805000001,80.84237875000001,70.49933935
5302,67.06232215000001,73.7409982,60.92658264999999
5303,71.948751,73.9102993,56.93969345
5304,68.11620815,74.22437865,60.4841215
5305,71.67480095,84.67268475,70.42322145
5306,69.90424229999999,75.32320745,62.1299116
5307,70.9304256,75.26425255000001,61.60782845
5308,71.86063305,76.34017055,62.2398123
5309,76.05618510000001,83.7322128,72.9586369
5310,77.1335811,78.2659252,64.31924504999999
5311,78.8362479,80.10168655,64.1923675
5312,78.98803875,81.6401615,66.5197382
5313,83.6093047,91.9909201,77.48293005
5314,82.9879043,87.60814955000001,72.2075889
5315,84.5064645,90.4222494,73.6672889
5316,87.13347465000001,92.35144385,75.10819245
5317,91.49684214999999,101.58463929999999,84.87261635
5318,91.08566925000001,96.2697366,76.15803595
5319,92.4882158,96.75065215,77.0711665
5320,93.91032940000001,98.90149559999999,77.77520805
5321,98.4979127,105.07219504999999,87.68063695
5322,96.53932404999999,100.85831835,80.1195858
5323,103.7895548,101.48674985,79.56576985
5324,96.63529115,101.10716355,79.9879349
5325,100.5224308,121.97720305,89.59957150000001
5326,99.03772104999999,101.40431165,79.7429422
5327,99.1716727,100.5477208,80.4476873
5328,99.97530945,99.52501720000001,77.90581234999999
5329,101.19282425,105.1354682,86.3365937
5330,97.3381491,96.6558729,76.33317715
5331,95.95777095000001,95.48046400000001,76.1311047
5332,94.95743399999999,95.47613565,77.12628285000001
5333,96.98796475,103.54213005000001,86.2769531
5334,94.0703544,96.61432945,76.95040780000001
5335,93.59986719999999,97.1793838,76.04174685
5336,92.72936385,113.66894805000001,76.57567225
5337,94.85147435,106.67569835,88.296323
5338,92.20369405000001,98.81855915,79.17592045
5339,92.06402185,98.36672444999999,79.4620241
5340,92.4701029,98.53817110000001,79.2692726
5341,95.36870325000001,107.02536275,89.22044245000001
5342,92.31664905000001,98.8105809,80.27820655000001
5343,93.46188485,98.6712555,79.98211264999999
5344,93.12462765,98.80556495,80.0489888
5345,95.8893604,106.44505070000001,89.8474839
5346,94.1905869,98.81821015,79.95585135
5347,95.4348409,100.01432009999999,79.35300425
5348,96.25893115000001,99.67937735,79.6898219
5349,99.07341175,105.7950348,87.73835455
5350,97.45564065,98.07788839999999,78.01686049999999
5351,98.46057475,97.27890255,77.24374379999999
5352,99.84483689999999,94.563224,75.8450588
5353,104.3772733,99.89484955,84.19038400000001
5354,103.93137669999999,92.18276614999999,74.06988344999999
5355,104.98376245,92.3345553,73.3304789
5356,105.17869315,92.1354903,73.73594229999999
5357,107.58370585,98.71674275000001,82.41814625
5358,104.889532,91.35189294999999,72.88407655
5359,104.2337862,108.73370394999999,72.13760409999999
5360,102.6803613,89.68381020000001,67.31248035
5361,105.53778115,91.75845775,80.5641465
5362,104.1225554,88.22851055000001,69.6437205
5363,102.6120979,88.23548095,68.988916
5364,103.36257404999999,88.16444465000001,68.60026565
5365,105.70537935,93.9868769,77.6298146
5366,102.65130675,86.4436165,68.0594653
5367,101.984322,85.31988385,67.42022870000001
5368,100.94405839999999,86.42361145,67.4743382
5369,102.43229045,90.20310370000001,75.55775175
5370,97.58916415,82.80880599999999,66.22405445
5371,95.67680770000001,83.16194134999999,66.6526933
5372,93.4920298,82.22935820000001,66.49277225
5373,94.37053870000001,87.72145925,75.0081991
5374,89.22249275,98.69670535,64.46184805
5375,91.04449955,80.13057495,65.36192015
5376,84.61933415,79.22981424999999,64.3503566
5377,86.09057125,85.45254135,73.51563730000001
5378,83.254177,79.72239535,65.86561694999999
5379,79.73489115,79.0278787,66.44257145
5380,78.37463115,79.27679365,66.14505825
5381,80.51740475,85.48665700000001,74.7343781
5382,76.1404653,78.59501334999999,64.89459835
5383,76.32318434999999,78.44965284999999,64.8533661
5384,75.36966190000001,77.9475778,64.26826344999999
5385,77.13740995,84.8117539,73.7099188
5386,73.1712751,77.34944775000001,63.032044
5387,72.88061115,77.53772895,63.6270862
5388,73.47860575,76.86889985,63.532986599999994
5389,75.5894707,83.7023023,71.8529881
5390,82.71491575,77.1203002,63.10679385
5391,71.67418075,76.73269235,62.49147685
5392,71.4525434,76.98803345,62.44652175
5393,74.2822301,84.87484979999999,71.39990015000001
5394,72.15478694999999,76.82548225000001,62.0077678
5395,70.70807429999999,76.95993045,63.92771295
5396,71.13114195,76.75147414999999,62.8004816
5397,75.6655836,85.3361675,71.29032515
5398,71.88560735,76.22471765,61.481933850000004
5399,73.68730175,76.26777469999999,62.39218885
5400,73.80649034999999,77.267686,61.8680145
5401,82.64654205000001,85.33771645,71.7165461
5402,78.5238633,77.34466875,64.24405755
5403,79.0392153,77.474367,63.98169885
5404,83.08621025000001,79.51096935,63.67844985
5405,86.170515,83.41900975,73.64048369999999
5406,85.16980735,80.62430605,66.18703675
5407,86.06245849999999,81.8679334,66.07818765
5408,87.32389155,84.73885385,68.1796246
5409,92.0982695,93.99304355,79.2521443
5410,92.1893744,89.12968475,73.9354711
5411,93.94953215,92.02960105,75.8402917
5412,96.45803645,93.60491019999999,77.5065128
5413,100.381878,103.2570875,86.48112775
5414,98.39499765000001,97.0984527,78.84984715
5415,100.56656290000001,98.26273005,79.74121905
5416,100.77184265000001,99.39045329999999,81.04043965
5417,105.03014280000001,108.74573405,90.6998769
5418,102.067466,101.8942426,81.49955495
5419,102.40010799999999,102.17977665,81.5649609
5420,103.20427105,101.8100806,81.57021535
5421,106.16024555000001,110.57507125,91.4532571
5422,105.286042,102.58272405000001,81.4345033
5423,104.54282235000001,100.74041009999999,80.50767975
5424,103.96906675,99.1567711,79.97223195000001
5425,103.9768335,100.98212635,87.42040235
5426,101.478128,95.0548822,77.25758945
5427,100.8611453,95.61597185000001,77.77516965
5428,99.41269315000001,96.27719805000001,79.0833145
5429,101.78317925,103.8927982,87.33159045000001
5430,99.05149779999999,96.76348775,79.57903205
5431,97.61315245,97.2405068,78.5791565
5432,98.8178425,98.2426643,79.52526665
5433,101.32183049999999,103.8884368,89.2334059
5434,98.11196249999999,99.3731244,81.4916538
